step,loss,top_k_dominant_space,hessian_compute_time,max_eigenvalue,min_eigenvalue,condition_number,eigenvalue_sum,eigenvalue_mean,max_gap,gap_mean
260,6.509190279757604e-05,1,74.01854658126831,0.1990882307291031,0.000116652729047928,1706.674437486204,1.5426612344599562,0.007713306172299781,0.14018281921744347,0.000996052567170409
270,6.45737090962939e-05,1,73.95682644844055,0.19908826053142548,0.00011584139429032803,1718.6279719014742,1.54219242396357,0.00771096211981785,0.14021456241607666,0.0009960428526653686
280,6.406487227650359e-05,1,73.4672167301178,0.19908829033374786,0.00011504141002660617,1730.579365184274,1.5417303988651838,0.007708651994325919,0.1402459256350994,0.0009960446870104533
290,6.356416997732595e-05,1,75.11447668075562,0.19908829033374786,0.0001142524997703731,1742.5289664023053,1.5412740248648333,0.007706370124324167,0.14027689024806023,0.0009960458520390603
300,6.307112198555842e-05,1,77.01348161697388,0.19908832013607025,0.00011347427061991766,1754.479839777222,1.5408229421955184,0.007704114710977592,0.14030751958489418,0.000996044675845269
310,6.258547364268452e-05,1,74.9672303199768,0.19908829033374786,0.00011270663526374847,1766.4291890877132,1.5403768270771252,0.007701884135385626,0.140337735414505,0.0009960442221574794
320,6.210696301423013e-05,1,73.65062403678894,0.19908832013607025,0.00011194928811164573,1778.3795099931478,1.5399359586444916,0.007699679793222458,0.14036764577031136,0.000996040275881569
330,6.163544458104298e-05,1,75.36855721473694,0.19908830523490906,0.00011120206181658432,1790.3292617297286,1.539499680249719,0.007697498401248595,0.14039717987179756,0.000996035074063002
340,6.117077282397076e-05,1,73.09712409973145,0.19908829033374786,0.0001104647308238782,1802.2792329179576,1.5390681372009567,0.0076953406860047835,0.1404263712465763,0.0009960257112049931
350,6.0712769482051954e-05,1,73.85925149917603,0.19908829033374786,0.00010973712051054463,1814.2292180394645,1.5386414481326938,0.007693207240663469,0.1404552422463894,0.0009960201224282629
360,6.02613108640071e-05,1,73.36079096794128,0.19908829033374786,0.0001090190708055161,1826.1785654815403,1.5382192225079052,0.007691096112539526,0.1404837891459465,0.0009960098082854073
370,5.98162405367475e-05,1,72.51003956794739,0.19908830523490906,0.0001083103270502761,1838.1285576073935,1.5378017115872353,0.007689008557936177,0.14051202312111855,0.000996005895997314
380,5.937743844697252e-05,1,73.34762144088745,0.19908827543258667,0.00010761071462184191,1850.0785552090128,1.537388297598227,0.007686941487991135,0.14053991436958313,0.0009960034704477039
390,5.8944769989466295e-05,1,73.896817445755,0.19908829033374786,0.0001069201753125526,1862.0273465860523,1.536979488300858,0.00768489744150429,0.14056752622127533,0.0009959969658382307
400,5.851809328305535e-05,1,73.5974133014679,0.19908829033374786,0.00010623835260048509,1873.9775745810919,1.5365749627526384,0.0076828748137631915,0.14059482514858246,0.0009959905485436593
410,5.809729918837547e-05,1,71.65163779258728,0.19908830523490906,0.00010556521738180891,1885.9271090670452,1.5361745408081333,0.007680872704040667,0.1406218446791172,0.0009959898218323815
420,5.768227492808364e-05,1,72.87558579444885,0.19908832013607025,0.00010490053682588041,1897.8770381940735,1.5357782813807717,0.007678891406903858,0.14064856991171837,0.0009959845444905114
430,5.727288225898519e-05,1,75.45124650001526,0.19908830523490906,0.00010424417268950492,1909.8267087590675,1.535385919829423,0.0076769295991471155,0.14067498221993446,0.0009959804224047276
440,5.6869012041715905e-05,1,73.8119683265686,0.19908830523490906,0.00010359601583331823,1921.7756941081018,1.534997535032744,0.00767498767516372,0.14070113003253937,0.0009959763634969931
450,5.647054058499634e-05,1,73.86312317848206,0.19908829033374786,0.00010295580432284623,1933.7257539113753,1.5346130040925345,0.007673065020462673,0.140726987272501,0.0009959735086658838
460,5.607739512925036e-05,1,78.1513569355011,0.19908830523490906,0.00010232354543404654,1945.6744231290638,1.5342323819422745,0.007671161909711372,0.14075260236859322,0.0009959724076895782
470,5.5689448345219716e-05,1,73.85638427734375,0.19908829033374786,0.00010169893357669935,1957.6241690243426,1.5338555871639983,0.007669277935819991,0.14077791944146156,0.0009959727615921564
480,5.530658017960377e-05,1,77.76452970504761,0.19908829033374786,0.00010108190326718614,1969.5740176904367,1.533482374579762,0.00766741187289881,0.1408029906451702,0.0009959739875887409
490,5.492869604495354e-05,1,74.88187265396118,0.19908832013607025,0.00010047234536614269,1981.5235666147723,1.533112858865934,0.00766556429432967,0.14082783088088036,0.0009959751036228682
500,5.4555759561480954e-05,1,72.77841019630432,0.19908830523490906,9.987011435441673e-05,1993.4722866981922,1.5327469420371926,0.007663734710185963,0.14085237681865692,0.0009959779399548552
